Format,1.0B,,,,,,
Memory Length,10000,Memory Length,10000,Memory Length,10000,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,0, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,0, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,0, ,,
0, ,0, ,0, ,,
0, ,0, ,1, ,,
0, ,0, ,0, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
0, ,0, ,1, ,,
2, ,25, ,1, ,,
24, ,25, ,9, ,,
51, ,25, ,21, ,,
64, ,25, ,25, ,,
68, ,25, ,28, ,,
68, ,25, ,28, ,,
68, ,25, ,26, ,,
61, ,25, ,25, ,,
58, ,25, ,23, ,,
50, ,25, ,20, ,,
48, ,25, ,18, ,,
46, ,25, ,15, ,,
42, ,25, ,15, ,,
44, ,25, ,15, ,,
46, ,25, ,16, ,,
44, ,25, ,15, ,,
43, ,25, ,15, ,,
41, ,25, ,14, ,,
35, ,25, ,13, ,,
34, ,25, ,13, ,,
35, ,25, ,13, ,,
37, ,25, ,13, ,,
40, ,25, ,14, ,,
38, ,25, ,14, ,,
37, ,25, ,14, ,,
37, ,25, ,14, ,,
35, ,25, ,13, ,,
32, ,25, ,11, ,,
29, ,25, ,10, ,,
29, ,25, ,10, ,,
30, ,25, ,11, ,,
34, ,25, ,13, ,,
34, ,25, ,13, ,,
32, ,25, ,11, ,,
31, ,25, ,11, ,,
30, ,25, ,10, ,,
29, ,25, ,10, ,,
26, ,25, ,10, ,,
25, ,25, ,9, ,,
26, ,25, ,9, ,,
30, ,25, ,10, ,,
32, ,25, ,11, ,,
32, ,25, ,11, ,,
30, ,25, ,10, ,,
30, ,25, ,10, ,,
26, ,25, ,10, ,,
24, ,25, ,9, ,,
20, ,25, ,8, ,,
23, ,25, ,9, ,,
28, ,25, ,10, ,,
31, ,25, ,11, ,,
32, ,25, ,11, ,,
30, ,25, ,11, ,,
24, ,25, ,9, ,,
25, ,25, ,9, ,,
26, ,25, ,10, ,,
28, ,25, ,10, ,,
26, ,25, ,10, ,,
26, ,25, ,10, ,,
29, ,25, ,10, ,,
31, ,25, ,11, ,,
31, ,25, ,11, ,,
32, ,25, ,11, ,,
35, ,25, ,13, ,,
34, ,25, ,13, ,,
31, ,25, ,11, ,,
26, ,25, ,10, ,,
24, ,25, ,9, ,,
24, ,25, ,9, ,,
28, ,25, ,10, ,,
31, ,25, ,11, ,,
30, ,25, ,11, ,,
28, ,25, ,10, ,,
32, ,25, ,11, ,,
32, ,25, ,11, ,,
30, ,25, ,11, ,,
28, ,25, ,10, ,,
25, ,25, ,9, ,,
25, ,25, ,10, ,,
28, ,25, ,10, ,,
29, ,25, ,10, ,,
30, ,25, ,10, ,,
35, ,25, ,13, ,,
35, ,25, ,13, ,,
35, ,25, ,13, ,,
32, ,25, ,11, ,,
30, ,25, ,10, ,,
26, ,25, ,10, ,,
25, ,25, ,9, ,,
28, ,25, ,10, ,,
29, ,25, ,10, ,,
31, ,25, ,11, ,,
35, ,25, ,13, ,,
35, ,25, ,13, ,,
34, ,25, ,13, ,,
31, ,25, ,11, ,,
28, ,25, ,10, ,,
25, ,25, ,9, ,,
25, ,25, ,9, ,,
26, ,25, ,10, ,,
29, ,25, ,10, ,,
34, ,25, ,13, ,,
35, ,25, ,13, ,,
35, ,25, ,13, ,,
34, ,25, ,13, ,,
31, ,25, ,11, ,,
28, ,25, ,10, ,,
24, ,25, ,9, ,,
25, ,25, ,9, ,,
28, ,25, ,10, ,,
29, ,25, ,10, ,,
34, ,25, ,13, ,,
35, ,25, ,13, ,,
35, ,25, ,13, ,,
34, ,25, ,13, ,,
31, ,25, ,11, ,,
28, ,25, ,10, ,,
25, ,25, ,9, ,,
24, ,25, ,9, ,,
28, ,25, ,10, ,,
32, ,25, ,11, ,,
35, ,25, ,13, ,,
35, ,25, ,13, ,,
35, ,25, ,13, ,,
32, ,25, ,11, ,,
29, ,25, ,10, ,,
26, ,25, ,10, ,,
24, ,25, ,9, ,,
25, ,25, ,9, ,,
28, ,25, ,10, ,,
32, ,25, ,11, ,,
35, ,25, ,13, ,,
36, ,25, ,13, ,,
35, ,25, ,13, ,,
32, ,25, ,11, ,,
29, ,25, ,10, ,,
25, ,25, ,9, ,,
24, ,25, ,9, ,,
26, ,25, ,10, ,,
28, ,25, ,10, ,,
34, ,25, ,13, ,,
35, ,25, ,13, ,,
35, ,25, ,13, ,,
34, ,25, ,13, ,,
31, ,25, ,11, ,,
28, ,25, ,10, ,,
25, ,25, ,9, ,,
24, ,25, ,9, ,,
26, ,25, ,10, ,,
30, ,25, ,11, ,,
34, ,25, ,13, ,,
35, ,25, ,13, ,,
35, ,25, ,13, ,,
34, ,25, ,13, ,,
31, ,25, ,11, ,,
28, ,25, ,10, ,,
25, ,25, ,9, ,,
25, ,25, ,9, ,,
26, ,25, ,10, ,,
31, ,25, ,11, ,,
35, ,25, ,13, ,,
35, ,25, ,13, ,,
35, ,25, ,13, ,,
34, ,25, ,11, ,,
30, ,25, ,10, ,,
26, ,25, ,10, ,,
24, ,25, ,9, ,,
25, ,25, ,9, ,,
28, ,25, ,10, ,,
32, ,25, ,11, ,,
35, ,25, ,13, ,,
35, ,25, ,13, ,,
35, ,25, ,13, ,,
32, ,25, ,11, ,,
29, ,25, ,10, ,,
26, ,25, ,9, ,,
24, ,25, ,9, ,,
25, ,25, ,9, ,,
29, ,25, ,10, ,,
32, ,25, ,11, ,,
35, ,25, ,13, ,,
35, ,25, ,13, ,,
34, ,25, ,13, ,,
32, ,25, ,11, ,,
29, ,25, ,10, ,,
25, ,25, ,9, ,,
24, ,25, ,9, ,,
26, ,25, ,10, ,,
30, ,25, ,10, ,,
34, ,25, ,11, ,,
35, ,25, ,13, ,,
35, ,25, ,13, ,,
34, ,25, ,13, ,,
31, ,25, ,11, ,,
29, ,25, ,10, ,,
25, ,25, ,9, ,,
25, ,25, ,9, ,,
28, ,25, ,10, ,,
31, ,25, ,11, ,,
34, ,25, ,13, ,,
30, ,25, ,13, ,,
30, ,25, ,13, ,,
31, ,25, ,13, ,,
31, ,25, ,11, ,,
31, ,25, ,10, ,,
30, ,25, ,9, ,,
30, ,25, ,9, ,,
29, ,25, ,10, ,,
29, ,25, ,11, ,,
30, ,25, ,13, ,,
30, ,25, ,13, ,,
31, ,25, ,13, ,,
31, ,25, ,11, ,,
31, ,25, ,11, ,,
31, ,25, ,10, ,,
30, ,25, ,9, ,,
30, ,25, ,10, ,,
30, ,25, ,10, ,,
29, ,25, ,11, ,,
30, ,25, ,13, ,,
30, ,25, ,13, ,,
30, ,25, ,13, ,,
31, ,25, ,11, ,,
31, ,25, ,10, ,,
31, ,25, ,10, ,,
30, ,25, ,9, ,,
30, ,25, ,10, ,,
30, ,25, ,10, ,,
29, ,25, ,11, ,,
30, ,25, ,13, ,,
30, ,25, ,13, ,,
31, ,25, ,13, ,,
31, ,25, ,11, ,,
31, ,25, ,10, ,,
31, ,25, ,10, ,,
30, ,25, ,9, ,,
30, ,25, ,10, ,,
30, ,25, ,11, ,,
30, ,25, ,11, ,,
30, ,25, ,13, ,,
30, ,25, ,13, ,,
31, ,25, ,11, ,,
31, ,25, ,11, ,,
31, ,25, ,10, ,,
30, ,25, ,10, ,,
30, ,25, ,9, ,,
30, ,25, ,10, ,,
29, ,25, ,11, ,,
30, ,25, ,11, ,,
30, ,25, ,13, ,,
31, ,25, ,13, ,,
31, ,25, ,11, ,,
31, ,25, ,11, ,,
31, ,25, ,10, ,,
30, ,25, ,9, ,,
30, ,25, ,10, ,,
30, ,25, ,10, ,,
29, ,25, ,11, ,,
30, ,25, ,11, ,,
30, ,25, ,13, ,,
31, ,25, ,13, ,,
31, ,25, ,11, ,,
31, ,25, ,11, ,,
31, ,25, ,10, ,,
30, ,25, ,9, ,,
30, ,25, ,10, ,,
30, ,25, ,10, ,,
29, ,25, ,11, ,,
30, ,25, ,11, ,,
30, ,25, ,13, ,,
30, ,25, ,13, ,,
31, ,25, ,11, ,,
31, ,25, ,10, ,,
31, ,25, ,10, ,,
30, ,25, ,10, ,,
30, ,25, ,10, ,,
30, ,25, ,11, ,,
30, ,25, ,11, ,,
30, ,25, ,13, ,,
31, ,25, ,13, ,,
31, ,25, ,11, ,,
31, ,25, ,11, ,,
31, ,25, ,10, ,,
31, ,25, ,10, ,,
30, ,25, ,10, ,,
30, ,25, ,10, ,,
30, ,25, ,11, ,,
30, ,25, ,11, ,,
30, ,25, ,13, ,,
30, ,25, ,11, ,,
31, ,25, ,11, ,,
31, ,25, ,11, ,,
31, ,25, ,10, ,,
30, ,25, ,10, ,,
30, ,25, ,10, ,,
30, ,25, ,10, ,,
30, ,25, ,11, ,,
30, ,25, ,11, ,,
30, ,25, ,13, ,,
31, ,25, ,11, ,,
31, ,25, ,11, ,,
31, ,25, ,11, ,,
31, ,25, ,10, ,,
30, ,25, ,10, ,,
30, ,25, ,10, ,,
30, ,25, ,10, ,,
30, ,25, ,11, ,,
30, ,25, ,11, ,,
30, ,25, ,13, ,,
31, ,25, ,11, ,,
31, ,25, ,11, ,,
31, ,25, ,10, ,,
31, ,25, ,10, ,,
30, ,25, ,10, ,,
30, ,25, ,10, ,,
30, ,25, ,10, ,,
30, ,25, ,11, ,,
30, ,25, ,11, ,,
30, ,25, ,13, ,,
30, ,25, ,11, ,,
31, ,25, ,11, ,,
31, ,25, ,10, ,,
31, ,25, ,10, ,,
30, ,25, ,10, ,,
30, ,25, ,10, ,,
30, ,25, ,11, ,,
30, ,25, ,11, ,,
30, ,25, ,11, ,,
30, ,25, ,11, ,,
31, ,25, ,11, ,,
31, ,25, ,11, ,,
31, ,25, ,10, ,,
30, ,25, ,10, ,,
30, ,25, ,10, ,,
30, ,25, ,10, ,,
30, ,25, ,11, ,,
30, ,25, ,11, ,,
30, ,25, ,11, ,,
30, ,25, ,11, ,,
31, ,25, ,11, ,,
31, ,25, ,11, ,,
31, ,25, ,10, ,,
30, ,25, ,10, ,,
30, ,25, ,10, ,,
30, ,25, ,10, ,,
30, ,25, ,11, ,,
30, ,25, ,11, ,,
30, ,25, ,11, ,,
30, ,25, ,11, ,,
31, ,25, ,11, ,,
31, ,25, ,10, ,,
30, ,25, ,10, ,,
30, ,25, ,10, ,,
30, ,25, ,10, ,,
30, ,25, ,10, ,,
30, ,25, ,11, ,,
